rssi_value
-74
-79
-75
-81
-83
-83
-84
-72
-77
-74
-76
-75
-74
-75
-73
-73
-82
-73
-79
-72
-74
-71
-77
-74
-73
-71
-75
-70
-71
-79
-75
-74
-75
-81
-74
-71
-70
-71
-84
-83
-75
-77
-78
-79
-79
-88
-74
-91
-81
-75
-82
-73
-89
-73
-79
-79
-82
-71
-73
-69
-69
-72
-70
-74
-68
-79
-72
-78
-75
-72
-73
-85
-82
-73
-78
-80
-82
-84
-76
-75
-83
-73
-81
-92
-75
-81
-83
-72
-79
-74
-73
-85
-74
-80
-77
-74
-80
-84
-76
-78
-79
-82
-75
-77
-84
-76
-76
-77
-77
-73
-93
-73
-73
-77
-74
-78
-84
-86
-77
-75
-84
-76
-79
-82
-73
-76
-87
-78
-74
-79
-78
-75
-75
-81
-74
-89
-92
-75
-89
-79
-101
-82
-80
-95
-89
-78
-76
-89
-80
-78
-75
-76
-76
-77
-91
-76
-76
-97
-77
-76
-89
-74
-77
-78
-86
-77
-95
-76
-90
-76
-78
-86
-78
-76
-97
-78
-77
-77
-79
-79
-77
-86
-77
-77
-84
-76
-80
-84
-83
-83
-90
-78
-78
-76
-95
-78
-76
-78
-77
-78
-77
-78
-77
-78
-78
-92
-89
-75
-91
-77
-77
-92
-77
-93
-78
-77
-76
-77
-78
-78
-77
-91
-77
-77
-77
-92
-76
-76
-91
-79
-96
-77
-88
-77
-78
-94
-78
-77
-77
-75
-75
-77
-77
-80
-78
-76
-77
-93
-92
-76
-92
-77
-78
-95
-98
-90
-78
-79
-78
-78
-77
-77
-77
-79
-76
-75
-75
-94
-77
-77
-99
-97
-78
-95
-76
-78
-76
-79
-76
-92
-77
-77
-75
-77
-91
-92
-91
-76
-90
-77
-93
-76
-94
-75
-77
-77
-77
-78
-96
-78
-77
-93
-76
-91
-91
-76
-88
-77
-90
-77
-89
-76
-92
-77
-90
-77
-89
-77
-76
-77
-75
-91
-77
-75
-91
-91
-78
-91
-79
-76
-90
-77
-91
-77
-78
-93
-77
-89
-78
-75
-92
-78
-77
-77
-78
-77
-77
-76
-77
-90
-90
-77
-92
-78
-75
-92
-77
-90
-78
-92
-77
-77
-75
-77
-76
-77
-77
-76
-90
-79
-76
-93
-77
-75
-77
-92
-77
-76
-91
-77
-91
-90
-77
-89
-78
-76
-76
-77
-77
-76
-76
-75
-77
-78
-92
-92
-75
-90
-93
-76
-90
-76
-89
-77
-77
-75
-91
-78
-75
-77
-75
-91
-77
-91
-77
-91
-75
-76
-93
-75
-92
-75
-91
-76
-93
-76
-76
-93
-77
-75
-78
-78
-75
-91
-78
-76
-93
-75
-90
-75
-92
-76
-92
-76
-90
-77
-90
-77
-75
-76
-77
-77
-79
-76
-77
-77
-92
-91
-76
-94
-76
-76
-89
-78
-94
-76
-76
-91
-77
-92
-77
-93
-77
-75
-76
-77
-78
-78
-90
-77
-91
-76
-91
-77
-78
-92
-76
-79
-93
-77
-94
-76
-91
-76
-78
-90
-76
-75
-76
-76
-76
-76
-91
-76
-76
-90
-77
-77
-91
-75
-77
-91
-77
-94
-76
-75
-76
-75
-77
-77
-75
-75
-76
-90
-76
-75
-90
-76
-95
-92
-75
-92
-92
-74
-92
-76
-95
-77
-75
-90
-77
-90
-76
-74
-76
-76
-77
-76
-77
-74
-89
-77
-94
-75
-77
-91
-77
-93
-95
-77
-92
-76
-76
-76
-76
-77
-77
-76
-74
-76
-77
-76
-89
-77
-74
-90
-76
-88
-77
-90
-90
-76
-90
-89
-76
-89
-76
-76
-89
-77
-74
-76
-74
-77
-75
-88
-75
-93
-78
-76
-93
-76
-94
-78
-93
-76
-76
-76
-76
-75
-77
-74
-93
-77
-91
-74
-92
-78
-77
-90
-93
-91
-77
-93
-76
-91
-76
-77
-76
-77
-90
-76
-75
-76
-75
-90
-78
-74
-89
-77
-77
-77
-76
-94
-90
-90
-91
-77
-76
-90
-76
-76
-76
-77
-75
-77
-77
-76
-92
-76
-77
-91
-75
-94
-93
-77
-93
-92
-77
-91
-76
-77
-90
-76
-95
-77
-77
-77
-77
-76
-78
-90
-77
-78
-89
-77
-77
-91
-77
-89
-77
-92
-76
-77
-91
-76
-91
-75
-77
-91
-76
-76
-75
-75
-78
-75
-76
-76
-78
-94
-91
-93
-76
-89
-76
-76
-90
-77
-75
-76
-77
-90
-76
-77
-77
-76
-77
-77
-75
-89
-75
-89
-77
-88
-77
-91
-76
-75
-89
-77
-88
-76
-89
-78
-77
-76
-76
-76
-75
-78
-75
-76
-76
-90
-76
-75
-91
-76
-92
-90
-75
-89
-77
-90
-91
-77
-92
-76
-77
-92
-77
-78
-76
-78
-77
-78
-76
-90
-76
-92
-77
-89
-76
-75
-90
-76
-93
-76
-77
-92
-76
-78
-91
-76
-77
-77
-77
-77
-76
-77
-90
-77
-74
-89
-101
-77
-90
-75
-75
-91
-75
-90
-78
-91
-77
-92
-77
-77
-97
-77
-76
-92
-77
-76
-76
-76
-77
-76
-77
-91
-78
-78
-92
-75
-89
-77
-74
-93
-92
-76
-92
-79
-74
-90
-77
-77
-76
-77
-76
-77
-77
-74
-90
-77
-77
-76
-94
-75
-76
-89
-76
-92
-77
-91
-79
-92
-77
-75
-77
-77
-75
-77
-77
-76
-78
-75
-92
-75
-76
-90
-76
-93
-89
-91
-77
-92
-78
-77
-90
-77
-77
-76
-77
-78
-77
-76
-76
-79
-75
-95
-74
-93
-75
-93
-93
-77
-93
-78
-95
-97
-77
-94
-77
-74
-77
-75
-76
-78
-77
-77
-77
-93
-76
-91
-78
-75
-91
-77
-93
-77
-75
-93
-76
-91
-77
-91
-77
-77
-89
-77
-75
-77
-75
-91
-78
-89
-77
-88
-75
-92
-76
-78
-90
-77
-93
-76
-76
-92
-76
-75
-77
-77
-76
-75
-95
-77
-76
-95
-76
-92
-77
-90
-77
-77
-94
-77
-92
-94
-76
-93
-77
-97
-76
-76
-92
-76
-77
-77
-75
-94
-77
-93
-77
-97
-76
-94
-76
-94
-95
-77
-92
-77
-94
-76
-91
-77
-94
-76
-78
-76
-77
-75
-76
-75
-75
-93
-77
-92
-90
-77
-92
-92
-76
-75
-77
-91
-77
-75
-91
-76
-77
-77
-76
-77
-76
-77
-90
-76
-91
-94
-77
-91
-78
-97
-78
-78
-93
-77
-95
-78
-76
-91
-78
-78
-94
-76
-77
-94
-77
-76
-91
-77
-77
-90
-79
-76
-91
-75
-77
-91
-79
-92
-77
-91
-77
-90
-76
-76
-91
-76
-77
-77
-77
-76
-77
-75
-92
-78
-91
-76
-75
-92
-76
-92
-77
-93
-77
-95
-77
-92
-76
-78
-77
-77
-76
-77
-91
-76
-77
-93
-76
-92
-77
-93
-94
-93
-78
-92
-77
-75
-92
-77
-76
-92
-77
-77
-77
-78
-76
-76
-77
-92
-77
-75
-94
-75
-94
-77
-76
-90
-78
-89
-89
-76
-92
-76
-77
-92
-77
-76
-77
-77
-76
-75
-76
-75
-90
-76
-76
-90
-77
-90
-76
-89
-77
-77
-92
-76
-95
-77
-91
-75
-75
-90
-76
-76
-77
-75
-92
-76
-77
-90
-77
-92
-77
-91
-77
-77
-89
-77
-91
-77
-90
-77
-77
-90
-75
-75
-78
-75
-76
-76
-92
-75
-75
-87
-77
-90
-75
-88
-76
-75
-88
-76
-88
-76
-89
-76
-76
-76
-77
-76
-76
-74
-76
-76
-89
-78
-77
-89
-78
-77
-89
-92
-90
-75
-90
-76
-77
-89
-78
-91
-77
-76
-77
-91
-78
-76
-78
-75
-76
-77
-97
-94
-75
-92
-77
-92
-76
-77
-94
-76
-91
-77
-89
-77
-77
-77
-76
-76
-75
-78
-75
-90
-76
-90
-75
-93
-76
-95
-76
-96
-76
-76
-76
-76
-93
-76
-75
-76
-75
-76
-76
-94
-76
-76
-93
-75
-75
-93
-95
-96
-76
-77
-95
-77
-76
-76
-77
-76
-78
-76
-76
-93
-75
-92
-91
-75
-94
-93
-94
-92
-76
-93
-76
-76
-92
-77
-79
-92
-77
-75
-77
-77
-77
-76
-75
-91
-76
-91
-76
-77
-92
-78
-76
-77
-91
-77
-76
-91
-76
-78
-77
-77
-77
-76
-76
-77
-92
-91
-76
-77
-94
-78
-91
-91
-78
-91
-78
-91
-75
-92
-76
-76
-76
-75
-77
-77
-77
-75
-92
-75
-93
-75
-91
-78
-75
-93
-76
-90
-76
-91
-77
-75
-92
-77
-77
-77
-77
-77
-77
-92
-90
-77
-91
-76
-77
-90
-77
-75
-77
-92
-78
-93
-77
-75
-91
-78
-78
-94
-77
-75
-77
-77
-76
-75
-92
-77
-93
-76
-93
-77
-77
-94
-76
-78
-77
-95
-76
-77
-95
-78
-77
-78
-77
-77
-94
-77
-93
-75
-75
-91
-77
-94
-93
-78
-94
-77
-79
-94
-78
-76
-77
-76
-76
-75
-94
-77
-76
-92
-77
-92
-77
-92
-77
-75
-92
-77
-77
-93
-77
-92
-77
-89
-77
-78
-91
-77
-77
-77
-78
-92
-77
-76
-91
-77
-76
-91
-76
-76
-91
-78
-93
-78
-78
-93
-76
-92
-77
-91
-75
-77
-75
-77
-76
-76
-76
-77
-90
-76
-77
-90
-76
-89
-76
-89
-77
-90
-77
-90
-91
-76
-77
-77
-77
-78
-90
-76
-75
-77
-77
-78
-76
-88
-75
-76
-89
-77
-89
-78
-90
-77
-95
-78
-93
-77
-77
-77
-77
-75
-92
-77
-94
-76
-77
-77
-95
-76
-75
-92
-76
-90
-78
-90
-76
-91
-76
-74
-75
-75
-77
-74
-75
-77
-94
-76
-93
-76
-93
-76
-95
-77
-95
-97
-76
-75
-76
-77
-78
-76
-76
-77
-75
-94
-77
-93
-75
-93
-78
-92
-76
-75
-94
-78
-76
-76
-76
-76
-75
-77
-77
-77
-77
-76
-92
-77
-92
-77
-77
-92
-77
-77
-94
-78
-94
-77
-93
-75
-75
-78
-99
-76
-76
-76
-78
-95
-76
-75
-77
-75
-96
-76
-77
-99
-75
-75
-97
-76
-93
-91
-76
-93
-77
-76
-91
-76
-77
-78
-75
-76
-77
-90
-77
-90
-92
-76
-90
-76
-89
-77
-91
-75
-77
-76
-77
-76
-78
-77
-76
-76
-90
-76
-91
-77
-89
-89
-78
-77
-76
-75
-92
-76
-93
-76
-75
-76
-74
-76
-75
-89
-76
-75
-93
-74
-94
-89
-76
-89
-77
-91
-92
-78
-76
-90
-77
-75
-92
-77
-75
-77
-74
-88
-77
-76
-86
-76
-88
-76
-89
-77
-75
-89
-78
-88
-76
-75
-76
-76
-77
-77
-74
-77
-75
-90
-76
-74
-89
-76
-92
-77
-75
-90
-77
-90
-77
-77
-94
-77
-75
-99
-77
-76
-92
-77
-74
-77
-75
-76
-93
-76
-96
-73
-76
-74
-97
-76
-94
-76
-94
-76
-75
-77
-74
-77
-75
-77
-77
-73
-76
-75
-97
-76
-77
-98
-74
-76
-95
-76
-77
-77
-75
-76
-76
-74
-76
-74
-97
-77
-95
-74
-97
-76
-99
-77
-97
-76
-95
-93
-76
-73
-76
-76
-77
-76
-75
-95
-77
-76
-92
-77
-92
-75
-92
-77
-78
-75
-93
-93
-77
-76
-76
-77
-76
-77
-76
-93
-76
-98
-75
-77
-96
-96
-75
-100
-78
-99
-76
-77
-101
-75
-77
-77
-76
-75
-76
-77
-95
-77
-77
-98
-77
-75
-75
-98
-78
-75
-96
-76
-77
-97
-76
-95
-76
-76
-93
-75
-76
-75
-76
-94
-77
-76
-76
-75
-94
-75
-77
-92
-75
-78
-92
-91
-78
-78
-92
-76
-75
-76
-76
-76
-75
-74
-76
-76
-91
-76
-74
-89
-76
-89
-76
-91
-76
-92
-75
-91
-94
-77
-76
-92
-76
-75
-76
-76
-91
-76
-89
-78
-75
-90
-77
-92
-92
-94
-76
-74
-94
-77
-74
-96
-78
-75
-78
-75
-91
-77
-75
-77
-74
-76
-77
-74
-90
-75
-92
-77
-77
-76
-77
-76
-90
-76
-93
-91
-77
-89
-77
-76
-77
-89
-77
-76
-75
-90
-76
-88
-76
-91
-76
-92
-76
-76
-74
-76
-76
-74
-92
-77
-76
-92
-74
-90
-77
-75
-78
-77
-93
-76
-76
-90
-77
-76
-89
-77
-77
-76
-75
-92
-76
-76
-93
-76
-76
-91
-90
-77
-90
-76
-90
-90
-76
-89
-77
-75
-89
-76
-74
-76
-76
-74
-76
-76
-75
-77
-75
-89
-77
-76
-91
-77
-91
-77
-91
-77
-91
-78
-77
-92
-77
-77
-76
-78
-78
-78
-77
-91
-76
-76
-90
-76
-89
-75
-76
-92
-76
-90
-77
-77
-91
-76
-75
-78
-75
-76
-75
-76
-90
-78
-76
-89
-77
-90
-90
-74
-90
-76
-91
-76
-89
-88
-76
-77
-92
-77
-74
-92
-76
-75
-91
-78
-77
-77
-77
-91
-76
-91
-77
-90
-76
-90
-90
-76
-92
-76
-75
-90
-76
-75
-76
-75
-77
-77
-88
-77
-76
-90
-76
-89
-75
-90
-76
-91
-77
-89
-79
-90
-77
-89
-88
-77
-75
-78
-75
-77
-77
-75
-77
-77
-88
-77
-75
-87
-78
-75
-89
-89
-75
-91
-79
-91
-76
-77
-88
-77
-77
-89
-77
-76
-77
-78
-75
-78
-75
-87
-77
-88
-75
-91
-74
-86
-79
-89
-78
-93
-78
-92
-75
-78
-77
-77
-76
-77
-75
-78
-75
-90
-75
-76
-89
-76
-88
-76
-87
-79
-89
-78
-88
-77
-87
-77
-76
-88
-78
-76
-77
-73
-86
-75
-86
-76
-78
-87
-78
-75
-87
-78
-88
-77
-87
-77
-79
-77
-77
-77
-79
-75
-77
-75
-75
-89
-75
-90
-76
-90
-77
-89
-90
-78
-77
-89
-76
-75
-89
-77
-77
-76
-76
-76
-78
-92
-77
-91
-77
-90
-76
-88
-77
-78
-89
-78
-91
-77
-74
-89
-77
-74
-76
-75
-76
-74
-76
-78
-77
-90
-76
-74
-93
-77
-92
-92
-78
-77
-92
-77
-94
-93
-76
-74
-76
-78
-75
-77
-75
-77
-75
-95
-77
-75
-92
-77
-76
-97
-97
-76
-96
-77
-94
-77
-90
-78
-75
-77
-77
-77
-77
-78
-75
-77
-74
-79
-75
-94
-76
-74
-93
-76
-77
-79
-78
-96
-99
-77
-75
-78
-75
-77
-77
-76
-77
-75
-77
-75
-77
-94
-75
-92
-77
-90
-77
-77
-90
-77
-77
-90
-77
-75
-78
-78
-75
-78
-78
-77
-89
-77
-90
-77
-76
-93
-77
-90
-77
-90
-77
-77
-89
-76
-76
-90
-77
-78
-77
-75
-89
-76
-77
-90
-77
-87
-77
-90
-76
-75
-90
-77
-76
-89
-77
-89
-77
-74
-89
-78
-75
-78
-75
-76
-77
-77
-78
-76
-89
-77
-75
-89
-75
-88
-89
-75
-91
-77
-87
-78
-91
-77
-75
-77
-77
-77
-76
-77
-76
-91
-91
-77
-76
-90
-75
-76
-89
-74
-91
-78
-92
-77
-91
-77
-79
-90
-77
-79
-93
-77
-77
-77
-76
-92
-77
-76
-93
-77
-92
-78
-76
-94
-77
-98
-78
-91
-78
-91
-77
-93
-79
-77
-75
-79
-77
-92
-77
-77
-77
-76
-100
-75
-95
-75
-76
-92
-76
-91
-77
-89
-77
-77
-90
-77
-89
-78
-78
-77
-75
-77
-75
-92
-76
-76
-75
-92
-77
-93
-75
-91
-77
-77
-92
-78
-77
-92
-77
-75
-92
-77
-75
-91
-77
-78
-77
-76
-77
-77
-76
-93
-77
-77
-92
-75
-95
-77
-78
-92
-77
-91
-77
-77
-93
-77
-75
-78
-74
-77
-75
-76
-76
-92
-77
-94
-75
-92
-79
-77
-92
-76
-94
-77
-78
-79
-75
-78
-76
-91
-77
-75
-93
-77
-76
-90
-93
-92
-77
-93
-77
-77
-92
-75
-91
-79
-93
-78
-75
-91
-78
-75
-77
-75
-79
-78
-77
-76
-88
-78
-76
-93
-77
-91
-92
-91
-78
-92
-78
-90
-78
-77
-89
-77
-75
-77
-77
-77
-77
-76
-78
-75
-89
-75
-89
-77
-75
-75
-88
-90
-78
-91
-78
-77
-90
-79
-78
-78
-77
-76
-78
-76
-76
-78
-75
-91
-77
-77
-92
-75
-90
-90
-77
-90
-77
-94
-77
-94
-78
-78
-79
-75
-77
-75
-77
-77
-95
-74
-77
-75
-89
-76
-91
-77
-76
-91
-77
-91
-78
-89
-78
-77
-89
-78
-74
-77
-77
-75
-77
-74
-89
-77
-73
-89
-76
-92
-77
-76
-93
-89
-77
-76
-91
-78
-90
-78
-74
-77
-75
-92
-78
-76
-77
-77
-92
-78
-77
-93
-75
-93
-76
-94
-76
-75
-94
-77
-92
-77
-76
-92
-77
-76
-79
-75
-75
-77
-76
-92
-76
-91
-75
-92
-92
-75
-94
-76
-77
-94
-77
-78
-93
-77
-96
-77
-78
-93
-78
-77
-77
-76
-77
-77
-92
-76
-75
-76
-77
-92
-75
-86
-77
-75
-90
-77
-90
-77
-88
-77
-88
-77
-74
-79
-76
-78
-74
-87
-77
-75
-87
-77
-77
-89
-77
-88
-77
-90
-79
-89
-79
-89
-78
-77
-91
-77
-75
-76
-94
-78
-75
-91
-78
-76
-75
-77
-90
-77
-91
-78
-93
-78
-77
-79
-76
-90
-77
-91
-78
-78
-91
-79
-77
-75
-79
-77
-76
-92
-77
-77
-88
-76
-76
-91
-76
-91
-77
-77
-91
-78
-91
-78
-91
-77
-76
-90
-77
-75
-77
-77
-76
-78
-76
-90
-78
-91
-78
-91
-78
-76
-92
-94
-76
-76
-92
-77
-89
-77
-89
-77
-78
-77
-78
-77
-77
-76
-90
-76
-78
-93
-77
-76
-93
-92
-78
-91
-77
-92
-77
-75
-77
-77
-92
-77
-76
-76
-75
-77
-77
-96
-77
-96
-75
-77
-93
-79
-93
-93
-77
-95
-77
-93
-77
-76
-77
-75
-76
-77
-76
-94
-77
-93
-77
-94
-78
-77
-95
-77
-93
-94
-77
-95
-77
-77
-78
-77
-77
-77
-77
-77
-78
-77
-76
-75
-92
-77
-91
-91
-75
-91
-78
-91
-79
-89
-76
-76
-93
-76
-92
-77
-77
-77
-75
-77
-75
-76
-78
-78
-78
-90
-76
-90
-77
-90
-77
-77
-90
-78
-89
-90
-77
-90
-77
-76
-78
-75
-77
-74
-76
-78
-76
-90
-75
-75
-89
-90
-77
-90
-78
-92
-78
-89
-77
-74
-77
-77
-78
-77
-77
-77
-89
-79
-75
-90
-77
-89
-87
-77
-77
-89
-77
-91
-77
-77
-77
-75
-77
-76
-77
-77
-89
-75
-90
-89
-75
-91
-76
-90
-77
-75
-89
-77
-93
-76
-76
-91
-77
-77
-89
-78
-75
-77
-77
-93
-75
-77
-76
-88
-78
-88
-76
-92
-79
-89
-77
-90
-78
-91
-78
-76
-90
-79
-77
-79
-76
-89
-78
-75
-89
-75
-88
-78
-77
-89
-78
-90
-90
-78
-91
-78
-89
-78
-76
-92
-78
-76
-78
-76
-92
-77
-90
-75
-75
-96
-77
-98
-77
-93
-78
-91
-78
-96
-77
-77
-94
-77
-76
-77
-77
-78
-77
-92
-76
-93
-90
-77
-91
-78
-77
-89
-78
-88
-77
-91
-78
-93
-78
-76
-90
-77
-78
-90
-77
-77
-89
-78
-77
-92
-76
-91
-76
-92
-76
-94
-77
-93
-79
-92
-79
-77
-90
-77
-76
-77
-79
-76
-77
-77
-87
-77
-89
-78
-77
-90
-77
-90
-77
-88
-77
-89
-77
-76
-78
-75
-78
-76
-86
-78
-76
-75
-90
-75
-91
-77
-75
-93
-79
-93
-78
-78
-91
-77
-74
-78
-74
-91
-78
-77
-78
-77
-76
-78
-75
-91
-76
-75
-92
-76
-95
-76
-82
-82
-75
-83
-82
-75
-83
-83
-76
-82
-73
-73
-82
-83
-74
-82
-82
-83
-83
-81
-83
-81
-82
-76
-91
-82
-91
-85
-84
-82
-83
-75
-85
-75
-83
-76
-77
-81
-84
-89
-88
-84
-84
-73
-82
-81
-78
-75
-79
-77
-74
-84
-74
-76
-82
-74
-77
-78
-77
-83
-81
-80
-83
-81
-86
-79
-74
-87
-78
-83
-76
-78
-74
-84
-77
-80
-83
-81
-74
-82
-73
-78
-78
-75
-75
-72
-85
-81
-83
-74
-76
-77
-78
-75
-77
-77
-81
-74
-86
-78
-80
-78
-77
-76
-81
-78
-78
-79
-82
-77
-78
-83
-77
-78
-80
-84
-84
-79
-78
-78
-80
-77
-79
-82
-80
-79
-81
-76
-81
-77
-81
-79
-81
-82
-76
-80
-81
-78
-81
-77
-77
-80
-81
-82
-81
-77
-81
-78
-79
-78
-80
